date,leading_cycle,kospi_credit,kosdaq_credit,adr_kospi,adr_kosdaq
2023-10-19,98.84,14.72,7.35,0.81,0.71
2023-10-20,98.79,14.73,7.26,0.81,0.72
2023-10-21,98.79,14.82,7.31,0.80,0.72
2023-10-22,98.8,14.7,7.34,0.85,0.69
2023-10-23,98.78,14.68,7.44,0.83,0.76
2023-10-24,98.81,14.77,7.38,0.85,0.74
2023-10-25,98.8,14.79,7.38,0.84,0.71
2023-10-26,98.81,14.83,7.47,0.81,0.70
2023-10-27,98.88,14.76,7.36,0.87,0.75
2023-10-28,98.86,14.7,7.39,0.88,0.75
2023-10-29,98.84,14.84,7.38,0.87,0.76
2023-10-30,98.83,14.84,7.36,0.83,0.71
2023-10-31,98.79,14.78,7.36,0.88,0.79
2023-11-01,98.92,14.85,7.34,0.86,0.79
2023-11-02,98.85,14.69,7.42,0.85,0.71
2023-11-03,98.77,14.81,7.33,0.88,0.73
2023-11-04,98.87,14.88,7.38,0.85,0.75
2023-11-05,98.9,14.72,7.52,0.86,0.81
2023-11-06,98.82,14.8,7.43,0.91,0.75
2023-11-07,98.86,14.84,7.43,0.88,0.77
2023-11-08,98.91,14.88,7.37,0.85,0.81
2023-11-09,98.92,14.79,7.4,0.91,0.80
2023-11-10,98.91,14.88,7.4,0.88,0.76
2023-11-11,98.87,14.9,7.43,0.88,0.84
2023-11-12,98.86,14.86,7.48,0.89,0.80
2023-11-13,98.9,14.92,7.47,0.90,0.77
2023-11-14,98.92,14.81,7.39,0.91,0.85
2023-11-15,98.9,14.93,7.44,0.93,0.79
2023-11-16,98.94,14.95,7.45,0.89,0.79
2023-11-17,98.92,14.97,7.45,0.93,0.79
2023-11-18,98.96,14.89,7.44,0.96,0.81
2023-11-19,98.92,14.82,7.45,0.93,0.79
2023-11-20,98.89,14.89,7.48,0.90,0.86
2023-11-21,98.92,14.87,7.49,0.93,0.79
2023-11-22,98.95,14.92,7.42,0.94,0.84
2023-11-23,98.95,14.9,7.5,0.94,0.83
2023-11-24,98.94,14.87,7.49,0.93,0.86
2023-11-25,98.97,14.98,7.51,0.94,0.85
2023-11-26,98.94,14.95,7.51,0.96,0.89
2023-11-27,98.97,15.0,7.44,0.92,0.80
2023-11-28,99.02,15.04,7.49,0.95,0.84
2023-11-29,98.98,14.92,7.47,0.97,0.86
2023-11-30,99.0,15.04,7.45,0.97,0.87
2023-12-01,98.99,14.94,7.49,0.94,0.95
2023-12-02,98.98,14.98,7.42,0.95,0.87
2023-12-03,99.01,14.91,7.54,0.98,0.89
2023-12-04,99.02,14.98,7.51,0.96,0.87
2023-12-05,99.01,15.02,7.45,1.00,0.89
2023-12-06,98.99,14.97,7.51,1.01,0.89
2023-12-07,99.0,14.99,7.43,1.01,0.92
2023-12-08,99.05,15.09,7.48,1.02,0.95
2023-12-09,99.01,15.0,7.51,1.04,0.91
2023-12-10,99.04,14.99,7.47,0.99,0.90
2023-12-11,98.99,14.98,7.45,0.98,0.97
2023-12-12,99.04,15.03,7.52,1.05,0.93
2023-12-13,99.07,14.9,7.49,1.06,0.93
2023-12-14,99.04,14.99,7.48,1.03,0.94
2023-12-15,99.09,15.0,7.48,1.04,0.99
2023-12-16,99.08,14.99,7.47,1.04,0.95
2023-12-17,99.1,14.95,7.41,1.07,0.96
2023-12-18,99.14,14.98,7.58,1.06,0.93
2023-12-19,99.05,15.0,7.5,1.08,0.94
2023-12-20,99.12,15.0,7.57,1.09,0.95
2023-12-21,99.09,15.01,7.5,1.06,0.97
2023-12-22,99.14,15.02,7.47,1.10,0.98
2023-12-23,99.11,14.94,7.43,1.12,0.98
2023-12-24,99.1,15.09,7.51,1.10,0.97
2023-12-25,99.11,15.07,7.48,1.06,0.95
2023-12-26,99.13,15.08,7.51,1.08,1.00
2023-12-27,99.18,15.01,7.46,1.10,0.97
2023-12-28,99.15,15.0,7.49,1.09,1.02
2023-12-29,99.21,15.05,7.48,1.10,1.01
2023-12-30,99.13,15.02,7.52,1.11,1.04
2023-12-31,99.2,15.09,7.49,1.13,1.04
2024-01-01,99.19,15.0,7.52,1.12,1.00
2024-01-02,99.2,15.05,7.46,1.10,1.07
2024-01-03,99.23,14.96,7.5,1.16,1.06
2024-01-04,99.18,14.93,7.59,1.17,1.05
2024-01-05,99.2,15.0,7.54,1.17,0.99
2024-01-06,99.21,15.0,7.54,1.16,1.09
2024-01-07,99.21,15.06,7.5,1.15,1.05
2024-01-08,99.24,15.01,7.52,1.17,1.04
2024-01-09,99.21,14.99,7.49,1.14,1.05
2024-01-10,99.28,15.02,7.51,1.17,1.11
2024-01-11,99.26,14.98,7.51,1.17,1.05
2024-01-12,99.22,14.99,7.45,1.20,1.08
2024-01-13,99.29,14.98,7.5,1.17,1.10
2024-01-14,99.3,15.02,7.53,1.16,1.10
2024-01-15,99.26,15.05,7.6,1.20,1.11
2024-01-16,99.28,15.06,7.48,1.19,1.06
2024-01-17,99.24,15.07,7.47,1.20,1.10
2024-01-18,99.27,15.04,7.49,1.17,1.07
2024-01-19,99.3,15.07,7.48,1.18,1.12
2024-01-20,99.33,15.0,7.5,1.19,1.11
2024-01-21,99.3,15.08,7.52,1.20,1.12
2024-01-22,99.36,15.03,7.52,1.19,1.10
2024-01-23,99.31,14.98,7.47,1.20,1.11
2024-01-24,99.44,15.0,7.56,1.20,1.10
2024-01-25,99.33,15.0,7.45,1.24,1.13
2024-01-26,99.4,15.06,7.66,1.23,1.14
2024-01-27,99.39,15.08,7.53,1.24,1.07
2024-01-28,99.36,15.03,7.6,1.25,1.18
2024-01-29,99.39,15.04,7.57,1.19,1.22
2024-01-30,99.39,15.07,7.54,1.23,1.17
2024-01-31,99.38,15.12,7.49,1.22,1.12
2024-02-01,99.44,15.05,7.5,1.24,1.16
2024-02-02,99.39,15.07,7.57,1.26,1.15
2024-02-03,99.48,15.08,7.57,1.29,1.14
2024-02-04,99.45,15.14,7.52,1.26,1.18
2024-02-05,99.44,15.12,7.56,1.29,1.08
2024-02-06,99.48,15.1,7.54,1.27,1.14
2024-02-07,99.42,15.2,7.6,1.27,1.16
2024-02-08,99.41,15.12,7.54,1.28,1.16
2024-02-09,99.47,15.16,7.61,1.27,1.21
2024-02-10,99.44,15.13,7.59,1.30,1.21
2024-02-11,99.51,15.14,7.6,1.24,1.21
2024-02-12,99.49,15.26,7.62,1.28,1.16
2024-02-13,99.5,15.18,7.66,1.27,1.23
2024-02-14,99.5,15.2,7.58,1.29,1.15
2024-02-15,99.53,15.16,7.64,1.26,1.19
2024-02-16,99.48,15.22,7.6,1.29,1.19
2024-02-17,99.59,15.17,7.57,1.26,1.18
2024-02-18,99.56,15.19,7.57,1.28,1.14
2024-02-19,99.51,15.2,7.63,1.31,1.17
2024-02-20,99.51,15.27,7.57,1.30,1.16
2024-02-21,99.5,15.21,7.6,1.31,1.19
2024-02-22,99.61,15.2,7.59,1.27,1.23
2024-02-23,99.55,15.24,7.65,1.31,1.17
2024-02-24,99.55,15.15,7.63,1.31,1.21
2024-02-25,99.6,15.31,7.69,1.30,1.20
2024-02-26,99.64,15.31,7.59,1.32,1.23
2024-02-27,99.61,15.26,7.59,1.28,1.17
2024-02-28,99.65,15.25,7.68,1.27,1.19
2024-02-29,99.58,15.32,7.58,1.33,1.20
2024-03-01,99.61,15.28,7.68,1.30,1.24
2024-03-02,99.63,15.32,7.6,1.32,1.17
2024-03-03,99.63,15.31,7.58,1.28,1.19
2024-03-04,99.6,15.26,7.66,1.30,1.23
2024-03-05,99.68,15.28,7.71,1.27,1.21
2024-03-06,99.62,15.43,7.68,1.30,1.19
2024-03-07,99.62,15.34,7.74,1.27,1.22
2024-03-08,99.71,15.31,7.68,1.29,1.13
2024-03-09,99.64,15.4,7.71,1.29,1.20
2024-03-10,99.66,15.41,7.7,1.28,1.19
2024-03-11,99.71,15.31,7.73,1.25,1.21
2024-03-12,99.67,15.38,7.72,1.25,1.20
2024-03-13,99.66,15.46,7.62,1.31,1.24
2024-03-14,99.69,15.46,7.64,1.28,1.19
2024-03-15,99.71,15.36,7.72,1.31,1.19
2024-03-16,99.7,15.4,7.73,1.27,1.19
2024-03-17,99.7,15.47,7.69,1.32,1.19
2024-03-18,99.69,15.47,7.68,1.29,1.22
2024-03-19,99.78,15.41,7.8,1.33,1.23
2024-03-20,99.76,15.52,7.67,1.28,1.19
2024-03-21,99.77,15.5,7.68,1.25,1.18
2024-03-22,99.75,15.58,7.75,1.31,1.18
2024-03-23,99.76,15.56,7.78,1.29,1.18
2024-03-24,99.75,15.58,7.82,1.29,1.15
2024-03-25,99.77,15.52,7.83,1.29,1.18
2024-03-26,99.72,15.61,7.85,1.31,1.23
2024-03-27,99.76,15.61,7.81,1.27,1.24
2024-03-28,99.8,15.64,7.8,1.26,1.12
2024-03-29,99.75,15.56,7.8,1.25,1.20
2024-03-30,99.79,15.63,7.88,1.27,1.20
2024-03-31,99.77,15.62,7.77,1.25,1.19
2024-04-01,99.81,15.71,7.85,1.27,1.18
2024-04-02,99.82,15.66,7.73,1.27,1.17
2024-04-03,99.86,15.64,7.81,1.29,1.16
2024-04-04,99.8,15.67,7.84,1.29,1.14
2024-04-05,99.83,15.72,7.88,1.28,1.19
2024-04-06,99.87,15.68,7.89,1.21,1.14
2024-04-07,99.89,15.66,7.88,1.26,1.15
2024-04-08,99.86,15.67,7.89,1.28,1.14
2024-04-09,99.86,15.68,7.83,1.27,1.09
2024-04-10,99.84,15.79,7.79,1.22,1.19
2024-04-11,99.89,15.62,7.83,1.27,1.15
2024-04-12,99.89,15.79,7.87,1.19,1.11
2024-04-13,99.82,15.86,7.85,1.27,1.17
2024-04-14,99.84,15.81,7.86,1.20,1.17
2024-04-15,99.85,15.79,7.9,1.25,1.13
2024-04-16,99.86,15.95,7.91,1.21,1.17
2024-04-17,99.89,15.79,7.84,1.20,1.18
2024-04-18,99.9,15.86,7.92,1.24,1.18
2024-04-19,99.87,15.85,7.9,1.24,1.14
2024-04-20,99.94,15.84,7.95,1.22,1.10
2024-04-21,99.88,15.82,7.91,1.24,1.14
2024-04-22,99.9,15.78,7.91,1.25,1.19
2024-04-23,99.93,15.82,8.02,1.20,1.11
2024-04-24,99.91,15.88,7.91,1.22,1.15
2024-04-25,99.85,15.9,8.04,1.21,1.12
2024-04-26,99.87,15.86,7.95,1.20,1.09
2024-04-27,99.95,15.94,7.92,1.24,1.09
2024-04-28,99.98,15.89,7.96,1.23,1.17
2024-04-29,99.96,15.99,7.98,1.19,1.10
2024-04-30,99.95,15.96,7.99,1.21,1.14
2024-05-01,99.93,15.97,7.98,1.23,1.13
2024-05-02,99.93,16.01,8.05,1.19,1.13
2024-05-03,99.95,16.08,8.01,1.19,1.07
2024-05-04,99.96,16.01,7.99,1.22,1.08
2024-05-05,99.93,16.02,8.05,1.19,1.08
2024-05-06,100.0,16.11,8.01,1.20,1.09
2024-05-07,99.94,16.02,8.01,1.19,1.13
2024-05-08,100.04,15.99,8.03,1.17,1.05
2024-05-09,99.94,16.11,7.99,1.19,1.12
2024-05-10,100.0,16.08,8.13,1.20,1.07
2024-05-11,99.98,16.12,8.06,1.16,1.10
2024-05-12,100.01,16.16,8.08,1.13,1.09
2024-05-13,99.98,16.08,8.06,1.14,1.10
2024-05-14,100.0,16.14,8.03,1.18,1.11
2024-05-15,99.98,16.17,8.03,1.13,1.08
2024-05-16,99.99,16.18,8.02,1.13,1.08
2024-05-17,99.99,16.12,8.06,1.15,1.06
2024-05-18,100.0,16.14,8.07,1.14,1.06
2024-05-19,99.94,16.2,8.06,1.11,1.08
2024-05-20,99.98,16.24,8.08,1.14,1.11
2024-05-21,99.97,16.21,8.06,1.16,1.06
2024-05-22,99.99,16.2,8.21,1.13,1.06
2024-05-23,99.96,16.3,8.18,1.15,1.07
2024-05-24,99.99,16.26,8.1,1.13,1.05
2024-05-25,100.01,16.24,8.11,1.13,1.04
2024-05-26,100.01,16.33,8.19,1.14,1.08
2024-05-27,100.02,16.3,8.1,1.15,1.05
2024-05-28,100.04,16.32,8.08,1.13,1.04
2024-05-29,100.05,16.29,8.15,1.10,1.05
2024-05-30,100.07,16.3,8.2,1.15,1.09
2024-05-31,100.04,16.35,8.19,1.11,1.04
2024-06-01,100.0,16.39,8.18,1.13,1.06
2024-06-02,100.03,16.44,8.22,1.06,1.00
2024-06-03,100.04,16.3,8.1,1.08,1.02
2024-06-04,99.99,16.36,8.18,1.09,0.99
2024-06-05,99.99,16.44,8.19,1.10,1.02
2024-06-06,100.01,16.47,8.18,1.08,1.04
2024-06-07,99.99,16.5,8.21,1.08,1.00
2024-06-08,100.03,16.46,8.19,1.05,0.95
2024-06-09,100.0,16.5,8.19,1.05,1.01
2024-06-10,99.99,16.52,8.26,1.06,1.01
2024-06-11,100.01,16.44,8.28,1.03,0.99
2024-06-12,99.98,16.38,8.21,1.06,1.01
2024-06-13,100.05,16.46,8.2,1.06,1.00
2024-06-14,99.98,16.43,8.2,1.05,0.99
2024-06-15,100.04,16.45,8.26,1.06,1.00
2024-06-16,100.07,16.53,8.22,1.05,1.01
2024-06-17,100.05,16.57,8.3,1.05,0.94
2024-06-18,100.0,16.48,8.27,1.01,0.96
2024-06-19,100.03,16.53,8.26,1.07,1.01
2024-06-20,99.99,16.59,8.25,1.01,0.97
2024-06-21,100.01,16.68,8.35,1.06,0.96
2024-06-22,99.97,16.67,8.3,1.06,1.00
2024-06-23,99.99,16.63,8.31,1.01,0.99
2024-06-24,100.04,16.6,8.26,1.04,0.94
2024-06-25,100.02,16.66,8.33,1.03,0.95
2024-06-26,100.04,16.64,8.3,1.02,0.93
2024-06-27,100.0,16.69,8.31,1.03,0.96
2024-06-28,100.02,16.65,8.3,1.02,0.98
2024-06-29,100.04,16.69,8.35,1.00,0.95
2024-06-30,100.04,16.63,8.35,1.01,0.92
2024-07-01,100.02,16.68,8.36,1.02,0.88
2024-07-02,100.02,16.72,8.27,1.02,0.92
2024-07-03,99.99,16.64,8.35,1.01,0.91
2024-07-04,100.01,16.67,8.39,0.99,0.94
2024-07-05,99.98,16.71,8.35,0.98,0.95
2024-07-06,100.02,16.76,8.36,1.00,0.92
2024-07-07,100.02,16.87,8.39,1.00,0.91
2024-07-08,100.04,16.68,8.44,0.94,0.92
2024-07-09,100.05,16.8,8.38,0.97,0.89
2024-07-10,100.03,16.77,8.37,1.02,0.88
2024-07-11,100.06,16.81,8.32,1.00,0.94
2024-07-12,100.06,16.74,8.39,0.99,0.92
2024-07-13,100.0,16.75,8.37,0.95,0.93
2024-07-14,100.03,16.8,8.42,0.91,0.88
2024-07-15,100.07,16.68,8.44,0.97,0.91
2024-07-16,100.04,16.77,8.44,0.96,0.89
2024-07-17,100.01,16.83,8.44,0.95,0.91
2024-07-18,100.06,16.77,8.33,0.94,0.90
2024-07-19,100.05,16.82,8.39,0.99,0.86
2024-07-20,100.05,16.84,8.4,0.97,0.86
2024-07-21,100.03,16.86,8.41,0.94,0.90
2024-07-22,100.01,16.89,8.41,0.96,0.89
2024-07-23,100.1,16.87,8.47,0.97,0.91
2024-07-24,100.04,16.92,8.45,0.91,0.87
2024-07-25,100.04,16.87,8.45,0.94,0.92
2024-07-26,100.07,16.9,8.45,0.96,0.84
2024-07-27,100.03,16.84,8.46,0.92,0.92
2024-07-28,100.06,16.86,8.45,0.94,0.90
2024-07-29,100.07,16.85,8.47,0.97,0.89
2024-07-30,100.02,16.9,8.48,0.95,0.88
2024-07-31,100.08,16.89,8.47,0.90,0.90
2024-08-01,100.04,16.92,8.48,0.94,0.89
2024-08-02,100.07,16.88,8.43,0.96,0.87
2024-08-03,100.09,16.94,8.46,0.93,0.91
2024-08-04,100.07,16.96,8.44,0.93,0.86
2024-08-05,100.07,16.84,8.45,0.91,0.88
2024-08-06,100.04,16.88,8.47,0.89,0.88
2024-08-07,100.1,16.94,8.48,0.91,0.86
2024-08-08,100.08,16.98,8.53,0.91,0.85
2024-08-09,100.1,16.98,8.51,0.91,0.87
2024-08-10,100.05,17.0,8.38,0.87,0.90
2024-08-11,100.04,17.02,8.45,0.95,0.85
2024-08-12,100.07,16.95,8.45,0.89,0.82
2024-08-13,100.06,16.93,8.42,0.89,0.88
2024-08-14,100.08,16.93,8.38,0.89,0.86
2024-08-15,100.11,16.93,8.47,0.95,0.88
2024-08-16,100.09,16.94,8.5,0.91,0.83
2024-08-17,100.1,17.0,8.48,0.90,0.82
2024-08-18,100.09,16.97,8.53,0.90,0.87
2024-08-19,100.09,17.07,8.5,0.88,0.82
2024-08-20,100.06,16.95,8.43,0.90,0.87
2024-08-21,100.09,16.98,8.51,0.89,0.85
2024-08-22,100.11,17.01,8.41,0.89,0.83
2024-08-23,100.09,17.03,8.43,0.88,0.89
2024-08-24,100.11,17.05,8.53,0.88,0.87
2024-08-25,100.12,17.04,8.48,0.89,0.88
2024-08-26,100.13,17.03,8.49,0.93,0.84
2024-08-27,100.12,17.04,8.49,0.96,0.83
2024-08-28,100.09,16.98,8.54,0.89,0.89
2024-08-29,100.12,17.0,8.54,0.90,0.88
2024-08-30,100.06,17.06,8.55,0.87,0.82
2024-08-31,100.12,17.05,8.45,0.89,0.84
2024-09-01,100.14,17.05,8.56,0.93,0.87
2024-09-02,100.21,17.01,8.5,0.90,0.84
2024-09-03,100.14,17.02,8.47,0.90,0.84
2024-09-04,100.12,16.93,8.44,0.91,0.85
2024-09-05,100.12,17.03,8.42,0.91,0.85
2024-09-06,100.18,16.97,8.46,0.87,0.86
2024-09-07,100.13,16.91,8.52,0.92,0.86
2024-09-08,100.12,16.99,8.53,0.92,0.86
2024-09-09,100.17,16.99,8.5,0.89,0.84
2024-09-10,100.12,16.97,8.49,0.91,0.86
2024-09-11,100.07,17.01,8.47,0.89,0.83
2024-09-12,100.16,16.98,8.53,0.89,0.87
2024-09-13,100.17,16.94,8.55,0.89,0.87
2024-09-14,100.19,17.03,8.5,0.92,0.86
2024-09-15,100.14,17.0,8.48,0.89,0.83
2024-09-16,100.08,16.92,8.45,0.90,0.88
2024-09-17,100.2,17.07,8.5,0.88,0.84
2024-09-18,100.19,16.93,8.53,0.88,0.85
2024-09-19,100.18,16.99,8.44,0.92,0.88
2024-09-20,100.23,16.96,8.55,0.92,0.83
2024-09-21,100.11,16.99,8.52,0.91,0.84
2024-09-22,100.2,16.96,8.45,0.88,0.82
2024-09-23,100.14,17.11,8.49,0.93,0.84
2024-09-24,100.21,17.01,8.49,0.93,0.89
2024-09-25,100.2,16.94,8.48,0.91,0.83
2024-09-26,100.15,17.04,8.48,0.95,0.82
2024-09-27,100.16,16.93,8.45,0.92,0.86
2024-09-28,100.16,17.06,8.56,0.94,0.87
2024-09-29,100.19,16.97,8.43,0.93,0.84
2024-09-30,100.21,17.0,8.44,0.90,0.89
2024-10-01,100.19,17.07,8.43,0.93,0.86
2024-10-02,100.25,17.03,8.51,0.92,0.82
2024-10-03,100.21,17.05,8.44,0.93,0.88
2024-10-04,100.24,17.04,8.41,0.92,0.84
2024-10-05,100.2,17.07,8.5,0.93,0.87
2024-10-06,100.24,17.03,8.52,0.92,0.90
2024-10-07,100.26,16.99,8.43,0.91,0.88
2024-10-08,100.2,17.1,8.44,0.92,0.87
2024-10-09,100.19,16.94,8.49,0.93,0.91
2024-10-10,100.27,16.96,8.52,0.96,0.89
2024-10-11,100.26,16.95,8.48,0.92,0.85
2024-10-12,100.18,17.03,8.51,0.92,0.88
2024-10-13,100.27,16.97,8.49,0.94,0.83
2024-10-14,100.24,16.92,8.46,0.93,0.84
2024-10-15,100.26,17.0,8.47,0.96,0.86
2024-10-16,100.24,17.1,8.41,0.94,0.87
2024-10-17,100.29,16.98,8.35,0.93,0.89
2024-10-18,100.27,17.01,8.42,0.96,0.91
2024-10-19,100.31,17.12,8.37,0.92,0.91
2024-10-20,100.25,17.07,8.53,0.94,0.85
2024-10-21,100.24,17.11,8.43,0.91,0.87
2024-10-22,100.29,16.97,8.47,0.94,0.87
2024-10-23,100.23,17.04,8.46,0.95,0.87
2024-10-24,100.26,17.09,8.45,0.94,0.87
2024-10-25,100.22,17.04,8.41,0.94,0.90
2024-10-26,100.26,17.06,8.46,0.95,0.87
2024-10-27,100.3,17.12,8.49,0.96,0.91
2024-10-28,100.29,17.11,8.49,0.93,0.91
2024-10-29,100.29,17.02,8.42,0.90,0.89
2024-10-30,100.37,17.05,8.39,0.92,0.91
2024-10-31,100.24,17.04,8.41,0.93,0.89
2024-11-01,100.28,17.05,8.39,0.95,0.88
2024-11-02,100.28,17.07,8.41,0.97,0.92
2024-11-03,100.32,17.08,8.46,0.99,0.90
2024-11-04,100.32,17.04,8.35,0.96,0.88
2024-11-05,100.28,17.1,8.47,0.97,0.86
2024-11-06,100.36,17.09,8.44,0.96,0.92
2024-11-07,100.29,17.11,8.44,0.96,0.86
2024-11-08,100.35,17.06,8.4,1.00,0.93
2024-11-09,100.37,17.12,8.39,0.97,0.90
2024-11-10,100.34,17.06,8.45,0.97,0.93
2024-11-11,100.37,17.15,8.41,0.97,0.87
2024-11-12,100.31,17.09,8.45,0.97,0.93
2024-11-13,100.33,17.13,8.42,0.95,0.91
2024-11-14,100.36,17.05,8.35,1.00,0.91
2024-11-15,100.37,17.08,8.39,0.99,0.90
2024-11-16,100.35,17.05,8.39,0.97,0.93
2024-11-17,100.38,17.04,8.39,0.99,0.90
2024-11-18,100.39,17.04,8.42,0.97,0.91
2024-11-19,100.37,17.12,8.38,0.98,0.91
2024-11-20,100.36,17.07,8.36,0.96,0.91
2024-11-21,100.33,17.21,8.41,0.97,0.89
2024-11-22,100.33,17.09,8.45,0.96,0.92
2024-11-23,100.39,17.07,8.39,0.98,0.91
2024-11-24,100.34,17.06,8.48,1.02,0.91
2024-11-25,100.37,17.06,8.31,1.00,0.88
2024-11-26,100.39,17.15,8.4,0.97,0.92
2024-11-27,100.4,17.13,8.37,1.01,0.91
2024-11-28,100.42,17.1,8.41,1.02,0.93
2024-11-29,100.35,17.12,8.41,1.01,0.95
2024-11-30,100.41,17.07,8.44,1.00,0.92
2024-12-01,100.45,17.23,8.4,1.04,0.93
2024-12-02,100.44,17.05,8.36,0.97,0.90
2024-12-03,100.42,17.2,8.39,1.00,0.91
2024-12-04,100.39,17.11,8.4,1.03,0.92
2024-12-05,100.43,17.11,8.37,1.02,0.95
2024-12-06,100.43,17.04,8.34,0.98,0.93
2024-12-07,100.44,17.01,8.37,1.02,0.94
2024-12-08,100.39,17.12,8.39,0.98,0.95
2024-12-09,100.43,17.11,8.4,1.00,0.93
2024-12-10,100.41,17.14,8.42,1.02,0.93
2024-12-11,100.48,17.18,8.37,0.99,0.92
2024-12-12,100.44,17.07,8.35,1.02,0.97
2024-12-13,100.4,17.17,8.3,1.01,0.91
2024-12-14,100.49,17.23,8.41,1.02,0.94
2024-12-15,100.51,17.17,8.35,1.00,0.98
2024-12-16,100.42,17.22,8.29,1.04,0.94
2024-12-17,100.4,17.09,8.31,0.99,0.94
2024-12-18,100.44,17.23,8.39,1.02,0.95
2024-12-19,100.44,17.15,8.23,1.03,0.95
2024-12-20,100.49,17.19,8.36,1.03,0.93
2024-12-21,100.42,17.18,8.35,1.02,0.94
2024-12-22,100.49,17.09,8.32,1.04,0.97
2024-12-23,100.46,17.23,8.33,1.01,0.98
2024-12-24,100.48,17.24,8.31,1.04,0.96
2024-12-25,100.51,17.11,8.32,1.06,0.98
2024-12-26,100.5,17.22,8.27,1.05,0.90
2024-12-27,100.47,17.24,8.35,1.05,0.94
2024-12-28,100.55,17.29,8.28,1.03,0.96
2024-12-29,100.48,17.23,8.25,1.03,0.95
2024-12-30,100.53,17.24,8.35,1.05,1.03
2024-12-31,100.5,17.21,8.3,1.07,0.92
2025-01-01,100.49,17.14,8.31,1.05,0.96
2025-01-02,100.51,17.26,8.36,1.08,0.97
2025-01-03,100.47,17.25,8.2,1.08,0.97
2025-01-04,100.52,17.18,8.26,1.06,0.97
2025-01-05,100.47,17.24,8.28,1.05,1.00
2025-01-06,100.54,17.11,8.16,1.06,0.95
2025-01-07,100.51,17.29,8.29,1.06,0.96
2025-01-08,100.53,17.21,8.28,1.05,0.97
2025-01-09,100.54,17.23,8.34,1.05,0.97
2025-01-10,100.55,17.25,8.29,1.03,0.96
2025-01-11,100.52,17.2,8.23,1.09,0.98
2025-01-12,100.51,17.27,8.31,1.09,0.95
2025-01-13,100.55,17.18,8.28,1.09,0.93
2025-01-14,100.59,17.29,8.28,1.07,0.96
2025-01-15,100.53,17.28,8.31,1.05,1.02
2025-01-16,100.52,17.27,8.26,1.06,1.00
2025-01-17,100.54,17.19,8.33,1.09,0.95
2025-01-18,100.56,17.24,8.29,1.06,0.97
2025-01-19,100.53,17.31,8.21,1.06,0.98
2025-01-20,100.52,17.29,8.21,1.09,1.00
2025-01-21,100.52,17.2,8.22,1.07,0.96
2025-01-22,100.56,17.24,8.25,1.11,0.98
2025-01-23,100.53,17.31,8.29,1.07,1.02
2025-01-24,100.6,17.22,8.25,1.08,0.98
2025-01-25,100.59,17.18,8.19,1.07,0.98
2025-01-26,100.58,17.3,8.22,1.09,0.94
2025-01-27,100.59,17.36,8.26,1.05,0.99
2025-01-28,100.63,17.27,8.17,1.08,0.98
2025-01-29,100.61,17.3,8.23,1.10,0.97
2025-01-30,100.61,17.25,8.26,1.04,1.01
2025-01-31,100.65,17.34,8.14,1.09,1.02
2025-02-01,100.63,17.31,8.22,1.10,1.05
2025-02-02,100.59,17.25,8.17,1.08,1.01
2025-02-03,100.59,17.34,8.16,1.10,0.98
2025-02-04,100.58,17.35,8.19,1.12,0.94
2025-02-05,100.59,17.34,8.24,1.09,1.01
2025-02-06,100.63,17.19,8.21,1.09,0.99
2025-02-07,100.6,17.29,8.13,1.10,0.98
2025-02-08,100.66,17.28,8.23,1.10,0.97
2025-02-09,100.65,17.35,8.24,1.06,0.99
2025-02-10,100.61,17.17,8.12,1.10,0.98
2025-02-11,100.64,17.32,8.19,1.11,1.01
2025-02-12,100.64,17.26,8.11,1.10,0.97
2025-02-13,100.64,17.34,8.16,1.14,1.01
2025-02-14,100.65,17.37,8.19,1.08,1.01
2025-02-15,100.67,17.27,8.19,1.09,0.95
2025-02-16,100.63,17.35,8.19,1.07,1.03
2025-02-17,100.64,17.33,8.22,1.14,0.97
2025-02-18,100.69,17.42,8.1,1.11,1.01
2025-02-19,100.59,17.42,8.14,1.08,0.97
2025-02-20,100.65,17.35,8.22,1.09,1.02
2025-02-21,100.67,17.35,8.15,1.06,0.99
2025-02-22,100.71,17.35,8.12,1.06,1.01
2025-02-23,100.66,17.41,8.17,1.09,1.01
2025-02-24,100.61,17.34,8.15,1.09,0.97
2025-02-25,100.67,17.29,8.14,1.10,1.01
2025-02-26,100.62,17.31,8.1,1.08,1.02
2025-02-27,100.64,17.33,8.08,1.10,1.05
2025-02-28,100.62,17.32,8.15,1.10,1.03
2025-03-01,100.66,17.37,8.05,1.07,0.98
2025-03-02,100.66,17.41,8.1,1.10,1.00
2025-03-03,100.68,17.38,8.11,1.07,1.00
2025-03-04,100.67,17.36,8.18,1.10,1.00
2025-03-05,100.74,17.39,8.1,1.05,0.97
2025-03-06,100.63,17.37,8.13,1.09,1.01
2025-03-07,100.67,17.3,8.12,1.10,1.02
2025-03-08,100.64,17.27,8.12,1.10,1.01
2025-03-09,100.69,17.44,8.15,1.12,0.98
2025-03-10,100.69,17.41,8.14,1.08,1.01
2025-03-11,100.72,17.36,8.15,1.08,0.99
2025-03-12,100.62,17.37,8.09,1.09,0.98
2025-03-13,100.75,17.56,8.04,1.13,0.99
2025-03-14,100.72,17.4,8.04,1.09,1.01
2025-03-15,100.68,17.38,8.12,1.10,1.00
2025-03-16,100.74,17.45,8.13,1.09,1.00
2025-03-17,100.72,17.35,8.11,1.09,1.01
2025-03-18,100.74,17.43,8.15,1.10,0.99
